id,word_count,mean_word_duration_s,total_speaking_time_s
AF160,52.0,1.3790384615384617,71.71000000000001
AF162,251.0,0.6548207171314738,164.35999999999993
AF163,260.0,0.6907692307692308,179.60000000000002
AF164,96.0,1.4126041666666669,135.61
AF165,208.0,0.7490384615384615,155.8
AF166,88.0,1.1117045454545453,97.82999999999998
AF167,162.0,0.9538888888888891,154.53000000000003
AF168,147.0,0.9404081632653062,138.24
AF169,154.0,0.9663636363636365,148.82000000000002
AF171,214.0,0.820841121495327,175.65999999999997
AF172,129.0,0.7451937984496125,96.13000000000001
AF173,213.0,0.8248356807511741,175.69000000000008
AF174,164.0,0.6331097560975609,103.83
AF176,130.0,0.9946923076923078,129.31
AF177,199.0,0.7967336683417086,158.55
AF178,185.0,0.631783783783784,116.88000000000004
AF180,134.0,0.9100746268656715,121.94999999999999
